TimeStamp,Station.Number,Distance.from.36,Depth,Nitrate,Phosphate
2011-06,3,125.32,6.5,9.18,0.96
2011-06,4,119.9,9,,
2011-06,5,115.63,6.5,,
2011-06,6,110.9,6.5,12,1.19
2011-06,7,104.98,8,,
2011-06,8,99.77,8.5,,
2011-06,9,96.79,15,16.06,1.56
2011-06,10,93.6,10.5,,
2011-06,11,89.77,11,,
2011-06,12,84.45,6,,
2011-06,13,78.54,6,19.85,2.07
2011-06,14,74.43,8,,
2011-06,15,69.99,13,21.06,2.24
2011-06,16,63.08,7.5,,
2011-06,17,58.89,7.5,,
2011-06,18,54.95,24.46315789,20.59333333,1.95
2011-06,20,51.45,14.5,,
2011-06,21,46.63,9.5,18.89333333,1.983333333
2011-06,22,43.92,10.5,,
2011-06,23,39.66,8,,
2011-06,24,37.09,5.761904762,19.335,2.385
2011-06,25,32.84,4.5,,
2011-06,26,28.76,5.761904762,,
2011-06,27,26.19,6.045454545,19.435,4.095
2011-06,28,23.57,7.259259259,,
2011-06,29,20.25,7.535714286,,
2011-06,29.5,17.56,7.535714286,,
2011-06,30,14.75,6.045454545,24.005,5.485
2011-06,31,10.61,6.045454545,,
2011-06,32,8.15,5.761904762,41.47,6.835
2011-06,33,6.81,6.260869565,,
2011-06,34,3.53,3.1,69.56,6.87
2011-06,35,1.66,3.5,,
2011-06,36,0,3.5,50.45,7.07
2011-06,649,132.94,6.5,8.95,0.85
2011-06,657,147.25,5.5,8.15,0.94
2011-07,2,127.71,6,,
2011-07,3,125.32,7.5,14.02,1.9
2011-07,4,119.9,8.5,,
2011-07,5,115.63,6.5,,
2011-07,6,110.9,6,14.16,1.64
2011-07,7,104.98,8,,
2011-07,8,99.77,8.5,,
2011-07,9,96.79,14.5,16.11,2.15
2011-07,10,93.6,10,,
2011-07,11,89.77,11.5,,
2011-07,12,84.45,5.5,,
2011-07,13,78.54,5.5,16.79,2.27
2011-07,14,74.43,8.5,,
2011-07,15,69.99,12.5,17.08,2.26
2011-07,16,63.08,7,,
2011-07,17,58.89,7.5,,
2011-07,18,54.95,22.60227273,16.13,1.945
2011-07,20,51.45,14.5,,
2011-07,21,46.63,9.5,18.425,2.52
2011-07,22,43.92,10.25641026,,
2011-07,23,39.66,8,,
2011-07,24,37.09,5.5,20.335,3.08
2011-07,25,32.84,4.5,,
2011-07,26,28.76,5.5,,
2011-07,27,26.19,6.260869565,20.135,5.195
2011-07,28,23.57,7.259259259,,
2011-07,29,20.25,7.5,,
2011-07,29.5,17.56,7.259259259,,
2011-07,30,14.75,6.347826087,19.305,6.045
2011-07,31,10.61,6.260869565,,
2011-07,32,8.15,5.55,38.625,8.135
2011-07,33,6.81,6.260869565,,
2011-07,34,3.53,3.4,111.62,12.23
2011-07,35,1.66,3.5,,
2011-07,36,0,3.5,42.34,8.45
2011-07,649,132.94,6.5,15.52,2.09
2011-07,657,147.25,5,12.1,1.45
2011-08,2,127.71,6,,
2011-08,3,125.32,7.5,18.25,1.99
2011-08,4,119.9,9,,
2011-08,5,115.63,6.5,,
2011-08,6,110.9,6,20.72,1.99
2011-08,7,104.98,8,,
2011-08,8,99.77,8,,
2011-08,9,96.79,18,22.84,2.47
2011-08,10,93.6,10,,
2011-08,11,89.77,9.5,,
2011-08,12,84.45,5,,
2011-08,13,78.54,5.5,20.07,2.71
2011-08,14,74.43,8,,
2011-08,15,69.99,12,20.37,2.79
2011-08,16,63.08,6.5,,
2011-08,17,58.89,7,,
2011-08,18,54.95,24.51041667,16.33666667,2.186666667
2011-08,20,51.45,14.25454545,,
2011-08,21,46.63,9.756756757,18.56,3.04
2011-08,22,43.92,10.25641026,,
2011-08,23,39.66,8.258064516,,
2011-08,24,37.09,5.761904762,19.765,3.435
2011-08,25,32.84,4.764705882,,
2011-08,26,28.76,5.55,,
2011-08,27,26.19,6.260869565,18.85,5.24
2011-08,28,23.57,7.535714286,,
2011-08,29,20.25,7.333333333,,
2011-08,29.5,17.56,7.259259259,,
2011-08,30,14.75,6.541666667,21.68,6.305
2011-08,31,10.61,6.260869565,,
2011-08,32,8.15,6.260869565,23.17,7.05
2011-08,33,6.81,6.260869565,,
2011-08,34,3.53,3.5,38.19,8.32
2011-08,35,1.66,4.5,,
2011-08,36,0,3.5,52.23,9.11
2011-08,649,132.94,6.5,17.95,1.9
2011-08,657,147.25,5.5,13.76,1.59
2011-09,2,127.71,5.5,,
2011-09,3,125.32,6.5,17.3,2.18
2011-09,4,119.9,9,,
2011-09,5,115.63,6.5,,
2011-09,6,110.9,6.5,19.29,2.07
2011-09,7,104.98,8,,
2011-09,8,99.77,8.5,,
2011-09,9,96.79,15,21.38,2.53
2011-09,10,93.6,9.5,,
2011-09,11,89.77,12,,
2011-09,12,84.45,5.5,,
2011-09,13,78.54,5.5,20.95,2.53
2011-09,14,74.43,8.5,,
2011-09,15,69.99,12.5,19.11,2.55
2011-09,16,63.08,7.5,,
2011-09,17,58.89,7.5,,
2011-09,18,54.95,24.5,15.185,1.95
2011-09,20,51.45,14,,
2011-09,21,46.63,10,,
2011-09,22,43.92,10.5,,
2011-09,23,39.66,8,,
2011-09,24,37.09,6,19.2,2.75
2011-09,25,32.84,5,,
2011-09,26,28.76,6,,
2011-09,27,26.19,6.5,21.45,5.35
2011-09,28,23.57,7.5,,
2011-09,29,20.25,8,,
2011-09,29.5,17.56,8,,
2011-09,30,14.75,6.5,23.07,6.3
2011-09,31,10.61,6.5,,
2011-09,32,8.15,6,25.71,7.07
2011-09,33,6.81,6.5,,
2011-09,34,3.53,3.5,,
2011-09,35,1.66,4,,
2011-09,36,0,3.5,62.29,10.41
2011-09,649,132.94,6,14.93,2.03
2011-09,657,147.25,5.5,10.26,1.65
2011-10,2,127.71,5.5,,
2011-10,3,125.32,7,19.93,1.82
2011-10,4,119.9,10,,
2011-10,5,115.63,6.5,,
2011-10,6,110.9,6.5,19.52,1.81
2011-10,7,104.98,7.5,,
2011-10,8,99.77,8.5,,
2011-10,9,96.79,17,19.5,2.2
2011-10,10,93.6,10.5,,
2011-10,11,89.77,9.5,,
2011-10,12,84.45,5.5,,
2011-10,13,78.54,6,16.81,2.29
2011-10,14,74.43,8,,
2011-10,15,69.99,12.5,14.43,2.39
2011-10,16,63.08,8,,
2011-10,17,58.89,7.5,,
2011-10,18,54.95,23.59782609,8.1625,1.625
2011-10,20,51.45,14,,
2011-10,21,46.63,9.756756757,11.79,2.14
2011-10,22,43.92,10.5,,
2011-10,23,39.66,8.5,,
2011-10,24,37.09,6.260869565,16.355,2.875
2011-10,25,32.84,5,,
2011-10,26,28.76,6.260869565,,
2011-10,27,26.19,6.76,22.845,4.86
2011-10,28,23.57,7.75862069,,
2011-10,29,20.25,8.258064516,,
2011-10,29.5,17.56,7.75862069,,
2011-10,30,14.75,7,25.535,6.25
2011-10,31,10.61,6.76,,
2011-10,32,8.15,6,34.765,7.2
2011-10,33,6.81,6.76,,
2011-10,34,3.53,4,,
2011-10,35,1.66,4.071428571,,
2011-10,36,0,2.777777778,63.925,10.145
2011-10,649,132.94,6.5,18.49,1.75
2011-10,657,147.25,5.5,14.62,1.36
2011-11,2,127.71,6.5,,
2011-11,3,125.32,7,19.77,1.43
2011-11,4,119.9,9.5,,
2011-11,5,115.63,6.5,,
2011-11,6,110.9,6.5,20.2,1.89
2011-11,7,104.98,8.5,,
2011-11,8,99.77,8.5,,
2011-11,9,96.79,15,20.49,2.35
2011-11,10,93.6,9.5,,
2011-11,11,89.77,11.5,,
2011-11,12,84.45,5,,
2011-11,13,78.54,6,19.12,2.47
2011-11,14,74.43,8,,
2011-11,15,69.99,12.5,19.37,2.56
2011-11,16,63.08,7.5,,
2011-11,17,58.89,6.5,,
2011-11,18,54.95,22.01162791,17.28333333,2.24
2011-11,20,51.45,13.75471698,,
2011-11,21,46.63,9.611111111,18.53666667,2.663333333
2011-11,22,43.92,10.25641026,,
2011-11,23,39.66,8.53125,,
2011-11,24,37.09,5.55,21.06,3.205
2011-11,25,32.84,4.5625,,
2011-11,26,28.76,6.045454545,,
2011-11,27,26.19,6.666666667,26.855,4.97
2011-11,28,23.57,7.535714286,,
2011-11,29,20.25,7.481481481,,
2011-11,29.5,17.56,7.535714286,,
2011-11,30,14.75,6.090909091,32.745,6.305
2011-11,31,10.61,6,,
2011-11,32,8.15,6.045454545,46.175,7.575
2011-11,33,6.81,6.5,,
2011-11,34,3.53,4,,
2011-11,35,1.66,3.769230769,,
2011-11,36,0,3.272727273,68.01,9.06
2011-11,649,132.94,7,20.91,1.54
2011-11,657,147.25,6,22.52,1.86
2011-12,2,127.71,2,,
2011-12,3,125.32,7.5,29.32,1.95
2011-12,4,119.9,2,,
2011-12,5,115.63,2,,
2011-12,6,110.9,6.5,29,2.12
2011-12,7,104.98,2,,
2011-12,8,99.77,2,,
2011-12,9,96.79,16.5,26.44,2.31
2011-12,10,93.6,2,,
2011-12,11,89.77,2,,
2011-12,12,84.45,2,,
2011-12,13,78.54,6,22.19,2.36
2011-12,14,74.43,2,,
2011-12,15,69.99,13,21.6,2.38
2011-12,16,63.08,2,,
2011-12,17,58.89,2,,
2011-12,18,54.95,23.5,17.26,2.1
2011-12,20,51.45,2,,
2011-12,21,46.63,10,20.83,2.86
2011-12,22,43.92,2,,
2011-12,23,39.66,2,,
2011-12,24,37.09,6,27.05,3.56
2011-12,25,32.84,2,,
2011-12,26,28.76,2,,
2011-12,27,26.19,6.5,31.98,4.94
2011-12,28,23.57,2,,
2011-12,29,20.25,2,,
2011-12,29.5,17.56,2,,
2011-12,30,14.75,6.5,43.97,5.95
2011-12,31,10.61,2,,
2011-12,32,8.15,6,59.86,6.61
2011-12,33,6.81,2,,
2011-12,34,3.53,5,82.85,7.61
2011-12,649,132.94,7,27.24,2.08
2011-12,657,147.25,6,19.14,1.87
2012-01,2,127.71,6,,
2012-01,3,125.32,7.5,31.75,2.29
2012-01,4,119.9,9.5,,
2012-01,5,115.63,7,,
2012-01,6,110.9,6.5,30.24,2.47
2012-01,7,104.98,7.5,,
2012-01,8,99.77,8.5,,
2012-01,9,96.79,14.5,26.29,2.5
2012-01,10,93.6,11,,
2012-01,11,89.77,12.5,,
2012-01,12,84.45,6,,
2012-01,13,78.54,5,20.89,2.38
2012-01,14,74.43,8.5,,
2012-01,15,69.99,13,20.78,2.37
2012-01,16,63.08,8,,
2012-01,17,58.89,7.5,,
2012-01,18,54.95,23.51086957,19.44,2.135
2012-01,20,51.45,14.51785714,,
2012-01,21,46.63,9.756756757,22.79,2.8
2012-01,22,43.92,10.525,,
2012-01,23,39.66,7.75862069,,
2012-01,24,37.09,5.761904762,26.9,3.165
2012-01,25,32.84,4.764705882,,
2012-01,26,28.76,5.5,,
2012-01,27,26.19,6.5,35.58,4.54
2012-01,28,23.57,7.259259259,,
2012-01,29,20.25,7.5,,
2012-01,29.5,17.56,7.5,,
2012-01,30,14.75,6.5,50.62,4.955
2012-01,31,10.61,6.260869565,,
2012-01,32,8.15,6,66.74,5.79
2012-01,33,6.81,6.5,,
2012-01,34,3.53,3.583333333,87.13,6.45
2012-01,35,1.66,4,,
2012-01,36,0,3.5,75.45,5.88
2012-01,649,132.94,7,33.72,2.24
2012-01,657,147.25,5.5,27.5,2.39
2012-02,2,127.71,2,,
2012-02,3,125.32,6.5,37.62,2.24
2012-02,4,119.9,2,,
2012-02,5,115.63,2,,
2012-02,6,110.9,7,34.68,2.4
2012-02,7,104.98,2,,
2012-02,8,99.77,2,,
2012-02,9,96.79,15.5,31.24,2.52
2012-02,10,93.6,2,,
2012-02,11,89.77,2,,
2012-02,12,84.45,2,,
2012-02,13,78.54,6,25.2,2.39
2012-02,14,74.43,2,,
2012-02,15,69.99,13,25.3,2.41
2012-02,16,63.08,2,,
2012-02,17,58.89,2,,
2012-02,18,54.95,23,16.65,1.61
2012-02,20,51.45,2,,
2012-02,21,46.63,10.5,22.58,2.29
2012-02,22,43.92,2,,
2012-02,23,39.66,2,,
2012-02,24,37.09,6.5,27.89,2.85
2012-02,25,32.84,2,,
2012-02,26,28.76,2,,
2012-02,27,26.19,7,35.11,3.92
2012-02,28,23.57,2,,
2012-02,29,20.25,8,,
2012-02,29.5,17.56,6.5,,
2012-02,30,14.75,6.5,48.41,4.97
2012-02,31,10.61,5.5,,
2012-02,32,8.15,5,75.47,5.92
2012-02,33,6.81,5.5,,
2012-02,34,3.53,3.5,89.34,6.32
2012-02,649,132.94,7,38.54,2.21
2012-02,657,147.25,6,28.15,2.23
2012-03,2,127.71,6,,
2012-03,3,125.32,7,32.66,1.9
2012-03,4,119.9,10,,
2012-03,5,115.63,7,,
2012-03,6,110.9,7,38.7,2.23
2012-03,7,104.98,8,,
2012-03,8,99.77,9,,
2012-03,9,96.79,18,42.45,2.37
2012-03,10,93.6,10,,
2012-03,11,89.77,12,,
2012-03,12,84.45,6,,
2012-03,13,78.54,6,36.19,2.67
2012-03,14,74.43,8.5,,
2012-03,15,69.99,13,33.21,2.54
2012-03,16,63.08,8,,
2012-03,17,58.89,7,,
2012-03,18,54.95,22.11176471,23.798,1.912
2012-03,20,51.45,14.3,,
2012-03,21,46.63,9.643835616,29.0575,2.635
2012-03,22,43.92,10.01315789,,
2012-03,23,39.66,8.016666667,,
2012-03,24,37.09,5.761904762,33.78,2.955
2012-03,25,32.84,4.5,,
2012-03,26,28.76,5.525,,
2012-03,27,26.19,6.260869565,39.4475,3.9825
2012-03,28,23.57,7.259259259,,
2012-03,29,20.25,7.631578947,,
2012-03,29.5,17.56,7.5,,
2012-03,30,14.75,6.382978723,48.1225,4.36
2012-03,31,10.61,6.382978723,,
2012-03,32,8.15,5.88372093,53.3075,4.5325
2012-03,33,6.81,6.404255319,,
2012-03,34,3.53,3.807692308,84.26,5.57
2012-03,35,1.66,3.85,,
2012-03,36,0,3.1875,75.17333333,5.223333333
2012-03,649,132.94,6.5,22.08,1.28
2012-03,657,147.25,6,24.18,1.44
2012-04,2,127.71,6,,
2012-04,3,125.32,7.5,32.55,1.89
2012-04,4,119.9,9.5,,
2012-04,5,115.63,7,,
2012-04,6,110.9,6.5,36.68,2.17
2012-04,7,104.98,8,,
2012-04,8,99.77,7.5,,
2012-04,9,96.79,13.5,34.07,2.39
2012-04,10,93.6,9,,
2012-04,11,89.77,7.5,,
2012-04,12,84.45,4.5,,
2012-04,13,78.54,5,30.47,2.34
2012-04,14,74.43,6.5,,
2012-04,15,69.99,12.5,29.78,2.36
2012-04,16,63.08,6.5,,
2012-04,17,58.89,7,,
2012-04,18,54.95,24.41843972,22.02,1.87
2012-04,20,51.45,13.55128205,,
2012-04,21,46.63,9.41509434,25.04333333,2.273333333
2012-04,22,43.92,9.857142857,,
2012-04,23,39.66,8.022222222,,
2012-04,24,37.09,5.379310345,30.51333333,2.853333333
2012-04,25,32.84,4.391304348,,
2012-04,26,28.76,5.344827586,,
2012-04,27,26.19,6.176470588,33.42666667,3.49
2012-04,28,23.57,7.341463415,,
2012-04,29,20.25,7.5,,
2012-04,29.5,17.56,7.175,,
2012-04,30,14.75,6.176470588,40.13,3.926666667
2012-04,31,10.61,6.176470588,,
2012-04,32,8.15,5.344827586,44.37,4.253333333
2012-04,33,6.81,5.84375,,
2012-04,34,3.53,2.857142857,68.84,5.15
2012-04,35,1.66,4,,
2012-04,36,0,3.272727273,66.525,5.195
2012-04,649,132.94,6,26.16,1.7
2012-04,657,147.25,5.5,22.22,1.72
2012-05,2,127.71,6,,
2012-05,3,125.32,7,25.36,1.85
2012-05,4,119.9,8.5,,
2012-05,5,115.63,6,,
2012-05,6,110.9,5.5,27.9,2.34
2012-05,7,104.98,7.5,,
2012-05,8,99.77,8,,
2012-05,9,96.79,15,27.61,2.55
2012-05,10,93.6,9.5,,
2012-05,11,89.77,10.5,,
2012-05,12,84.45,5,,
2012-05,13,78.54,4.5,25.97,2.54
2012-05,14,74.43,6,,
2012-05,15,69.99,11.5,24.79,2.5
2012-05,16,63.08,6,,
2012-05,17,58.89,7,,
2012-05,18,54.95,24.09574468,21.35666667,1.943333333
2012-05,20,51.45,14.01851852,,
2012-05,21,46.63,9.5,20.77,2.31
2012-05,22,43.92,10.25641026,,
2012-05,23,39.66,7.75862069,,
2012-05,24,37.09,5.5,18.42,2.43
2012-05,25,32.84,4.764705882,,
2012-05,26,28.76,5.55,13.8,2.75
2012-05,27,26.19,6.153846154,12.52,2.45
2012-05,28,23.57,7.133333333,,
2012-05,29,20.25,7.625,,
2012-05,29.5,17.56,7.133333333,,
2012-05,30,14.75,6.260869565,8.69,3.125
2012-05,31,10.61,6.5,,
2012-05,32,8.15,6,2.72,3.28
2012-05,33,6.81,7,,
2012-05,34,3.53,3,,
2012-05,35,1.66,3.5,,
2012-05,36,0,3,24.95,5.38
2012-05,649,132.94,6,23.64,1.7
2012-05,657,147.25,5.5,22.67,1.69
2012-06,2,127.71,6,,
2012-06,3,125.32,7.5,31.12,2.31
2012-06,4,119.9,9,,
2012-06,5,115.63,6.5,,
2012-06,6,110.9,6,32.95,2.67
2012-06,7,104.98,2,,
2012-06,8,99.77,8.5,,
2012-06,9,96.79,15,32.28,3.04
2012-06,10,93.6,9,,
2012-06,11,89.77,11.5,,
2012-06,12,84.45,5,,
2012-06,13,78.54,5.5,28.73,3.04
2012-06,14,74.43,8,,
2012-06,15,69.99,12,29.75,3.55
2012-06,16,63.08,7,,
2012-06,17,58.89,6.5,,
2012-06,18,54.95,23.75268817,25.455,2.6
2012-06,20,51.45,14.81818182,,
2012-06,21,46.63,9.527777778,24.745,3.045
2012-06,22,43.92,9.527777778,,
2012-06,23,39.66,7.75862069,,
2012-06,24,37.09,5.263157895,24.055,3.255
2012-06,25,32.84,4.5625,,
2012-06,26,28.76,5.263157895,,
2012-06,27,26.19,6.045454545,25.715,4.215
2012-06,28,23.57,7.038461538,,
2012-06,29,20.25,7.75862069,,
2012-06,29.5,17.56,7.333333333,,
2012-06,30,14.75,6.347826087,31.205,5.275
2012-06,31,10.61,6.045454545,,
2012-06,32,8.15,5.55,42.045,6.38
2012-06,33,6.81,6.045454545,,
2012-06,34,3.53,3.5,73.52,9.74
2012-06,35,1.66,5,,
2012-06,36,0,3,57.1,7.67
2012-06,649,132.94,6,27.39,2.24
2012-06,657,147.25,5.5,18.16,1.98
2012-07,2,127.71,5.5,,
2012-07,3,125.32,7,23.57,2.11
2012-07,4,119.9,8.5,,
2012-07,5,115.63,6.5,,
2012-07,6,110.9,6,30.04,2.72
2012-07,7,104.98,7.5,,
2012-07,8,99.77,8.5,,
2012-07,9,96.79,15.5,32.71,3.25
2012-07,10,93.6,9.5,,
2012-07,11,89.77,11.5,,
2012-07,12,84.45,5.5,,
2012-07,13,78.54,5.5,29.51,3.49
2012-07,14,74.43,8,,
2012-07,15,69.99,12.5,27.82,3.43
2012-07,16,63.08,6.5,,
2012-07,17,58.89,7,,
2012-07,18,54.95,24.25263158,20.995,2.71
2012-07,20,51.45,14.25454545,,
2012-07,21,46.63,9.257142857,23.555,3.32
2012-07,22,43.92,9.756756757,,
2012-07,23,39.66,7.75862069,,
2012-07,24,37.09,5.5,26.475,3.88
2012-07,25,32.84,4.266666667,,
2012-07,26,28.76,5.263157895,,
2012-07,27,26.19,5.761904762,24.895,5.305
2012-07,28,23.57,7.038461538,,
2012-07,29,20.25,7.75862069,,
2012-07,29.5,17.56,7.535714286,,
2012-07,30,14.75,6.045454545,25.23,6.265
2012-07,31,10.61,5.761904762,,
2012-07,32,8.15,5.263157895,37.635,8.38
2012-07,33,6.81,6.045454545,,
2012-07,34,3.53,3.272727273,90.27,15.47
2012-07,35,1.66,4,,
2012-07,36,0,3,45.2,9.58
2012-07,649,132.94,6.5,17.95,1.92
2012-07,657,147.25,5.5,12.11,1.67
2012-08,2,127.71,5.5,,
2012-08,3,125.32,6.5,15.41,1.78
2012-08,4,119.9,9.5,,
2012-08,5,115.63,6,,
2012-08,6,110.9,6,21.36,2.28
2012-08,7,104.98,8,,
2012-08,8,99.77,7.5,,
2012-08,9,96.79,13.5,28.81,3.14
2012-08,10,93.6,8.5,,
2012-08,11,89.77,11,,
2012-08,12,84.45,5,,
2012-08,13,78.54,5,30.66,3.61
2012-08,14,74.43,7.5,,
2012-08,15,69.99,12,29.74,3.58
2012-08,16,63.08,6,,
2012-08,17,58.89,7,,
2012-08,18,54.95,23.5,22.565,2.81
2012-08,20,51.45,13.75471698,,
2012-08,21,46.63,9.257142857,25.97,3.645
2012-08,22,43.92,9.5,,
2012-08,23,39.66,8.258064516,,
2012-08,24,37.09,5.761904762,28.73,4.195
2012-08,25,32.84,4.5625,,
2012-08,26,28.76,5.368421053,,
2012-08,27,26.19,6.260869565,27.905,6.26
2012-08,28,23.57,7.259259259,,
2012-08,29,20.25,7.75862069,,
2012-08,29.5,17.56,7.535714286,,
2012-08,30,14.75,6.5,24.79,7.505
2012-08,31,10.61,6.541666667,,
2012-08,32,8.15,5.5,22.04,7.495
2012-08,33,6.81,6.541666667,,
2012-08,34,3.53,3.769230769,,
2012-08,35,1.66,3.769230769,,
2012-08,36,0,3.272727273,41.71,11.635
2012-08,649,132.94,6,11.56,1.58
2012-08,657,147.25,5,8.5,1.57
2012-09,2,127.71,6,,
2012-09,3,125.32,6.5,23.2,2.2
2012-09,4,119.9,9,,
2012-09,5,115.63,6.5,,
2012-09,6,110.9,6,28.84,2.95
2012-09,7,104.98,7,,
2012-09,8,99.77,9,,
2012-09,9,96.79,14,28.49,3.4
2012-09,10,93.6,9,,
2012-09,11,89.77,10.5,,
2012-09,12,84.45,5,,
2012-09,13,78.54,5.5,23.68,3.03
2012-09,14,74.43,8.5,,
2012-09,15,69.99,12.5,23.68,3.05
2012-09,16,63.08,7.5,,
2012-09,17,58.89,7.5,,
2012-09,18,54.95,23.75268817,19.73666667,2.643333333
2012-09,20,51.45,14.25454545,,
2012-09,21,46.63,9.5,23.11,3.15
2012-09,22,43.92,10.25641026,,
2012-09,23,39.66,8.258064516,,
2012-09,24,37.09,5.761904762,32.65,4.985
2012-09,25,32.84,4.5,,
2012-09,26,28.76,5.5,,
2012-09,27,26.19,6.260869565,33.57,7.48
2012-09,28,23.57,7.259259259,,
2012-09,29,20.25,7.259259259,,
2012-09,29.5,17.56,7.5,,
2012-09,30,14.75,6,35.965,8.375
2012-09,31,10.61,6.260869565,,
2012-09,32,8.15,5.761904762,36.695,9.23
2012-09,33,6.81,6.260869565,,
2012-09,34,3.53,3.4,71.43,13.79
2012-09,35,1.66,4.5,,
2012-09,36,0,2.5,50.64,11.81
2012-09,649,132.94,6.5,19.87,1.99
2012-09,657,147.25,5.5,11.85,1.9
2012-10,2,127.71,6,,
2012-10,3,125.32,7.5,23.45,2.22
2012-10,4,119.9,9.5,,
2012-10,5,115.63,6.5,,
2012-10,6,110.9,6,27.29,3.04
2012-10,7,104.98,7,,
2012-10,8,99.77,9,,
2012-10,9,96.79,15,26.97,3.23
2012-10,10,93.6,9.5,,
2012-10,11,89.77,7,,
2012-10,12,84.45,5,,
2012-10,13,78.54,5,23.22,3.13
2012-10,14,74.43,6.5,,
2012-10,15,69.99,13,22.84,3.15
2012-10,16,63.08,6.5,,
2012-10,17,58.89,7.5,,
2012-10,18,54.95,22.88764045,17.925,2.595
2012-10,20,51.45,13.51923077,,
2012-10,21,46.63,9.756756757,20.15,2.93
2012-10,22,43.92,10.5,,
2012-10,23,39.66,8.5,,
2012-10,24,37.09,6,26.115,3.815
2012-10,25,32.84,5,,
2012-10,26,28.76,5.761904762,,
2012-10,27,26.19,6.5,38.125,6.89
2012-10,28,23.57,7.5,,
2012-10,29,20.25,8,,
2012-10,29.5,17.56,7.75862069,,
2012-10,30,14.75,7.038461538,37.9,7.71
2012-10,31,10.61,6.76,,
2012-10,32,8.15,6,36.56,8.79
2012-10,33,6.81,6.541666667,,
2012-10,34,3.53,4.071428571,,
2012-10,35,1.66,4.071428571,,
2012-10,36,0,3.272727273,53.38,11.295
2012-10,649,132.94,6,21.45,2.03
2012-10,657,147.25,5.5,15.28,1.48
2012-11,3,125.32,7,23.9,2.15
2012-11,4,119.9,2,,
2012-11,6,110.9,6,23.81,2.44
2012-11,7,104.98,2,,
2012-11,9,96.79,14,23.87,2.75
2012-11,10,93.6,9,,
2012-11,11,89.77,11,,
2012-11,12,84.45,5,,
2012-11,13,78.54,5.5,22.22,2.76
2012-11,14,74.43,8,,
2012-11,15,69.99,12.5,21.87,2.82
2012-11,16,63.08,7,,
2012-11,17,58.89,7,,
2012-11,18,54.95,22.5,17.39,2.59
2012-11,20,51.45,14,,
2012-11,21,46.63,10,18.54,2.66
2012-11,22,43.92,10,,
2012-11,23,39.66,8,,
2012-11,24,37.09,6,25.82,3.8
2012-11,25,32.84,5,,
2012-11,26,28.76,5.5,,
2012-11,27,26.19,6.5,37.84,4.97
2012-11,28,23.57,8,,
2012-11,29,20.25,8,,
2012-11,30,14.75,7,35.74,5.05
2012-11,31,10.61,6.5,,
2012-11,32,8.15,6,53.81,8.23
2012-11,33,6.81,6.5,,
2012-11,34,3.53,3.5,,
2012-11,35,1.66,4.5,,
2012-11,36,0,3.5,56.74,8.3
2012-11,649,132.94,6.5,26.07,2.17
2012-11,657,147.25,5.5,25.11,2.88
2012-12,3,125.32,6,33.98,2.5
2012-12,4,119.9,2,,
2012-12,5,115.63,6.5,,
2012-12,6,110.9,6.5,32.44,2.58
2012-12,7,104.98,2,,
2012-12,9,96.79,17,32.22,2.71
2012-12,10,93.6,9.5,,
2012-12,11,89.77,12,,
2012-12,12,84.45,5.5,,
2012-12,13,78.54,6,29.32,2.93
2012-12,14,74.43,8,,
2012-12,15,69.99,12.5,27.78,3.07
2012-12,16,63.08,8,,
2012-12,17,58.89,7.5,,
2012-12,18,54.95,21.5,18.95,2.68
2012-12,20,51.45,14.5,,
2012-12,21,46.63,10,21.83,3.37
2012-12,22,43.92,10,,
2012-12,23,39.66,8.5,,
2012-12,24,37.09,6,19.01,2.75
2012-12,25,32.84,5,,
2012-12,26,28.76,5,,
2012-12,27,26.19,6.5,35.03,4.64
2012-12,28,23.57,7.5,,
2012-12,29,20.25,8,,
2012-12,30,14.75,6.5,55.73,6.68
2012-12,31,10.61,6.5,,
2012-12,32,8.15,6,55.81,6.66
2012-12,33,6.81,7,,
2012-12,34,3.53,3.5,,
2012-12,35,1.66,4.5,,
2012-12,36,0,3.5,55.28,6.53
2012-12,649,132.94,6.5,36.74,2
2012-12,657,147.25,6,33.04,1.88
2013-01,3,125.32,7.5,30.53,2.05
2013-01,6,110.9,6.5,33.33,2.05
2013-01,9,96.79,13.5,31.42,2.11
2013-01,10,93.6,9.5,,
2013-01,11,89.77,11,,
2013-01,12,84.45,5.5,,
2013-01,13,78.54,5.5,25.62,2.31
2013-01,14,74.43,8.5,,
2013-01,15,69.99,12.5,25.86,2.34
2013-01,16,63.08,7,,
2013-01,17,58.89,7,,
2013-01,18,54.95,24,20.21,2.205
2013-01,20,51.45,14.5,,
2013-01,21,46.63,9.5,25.05,2.92
2013-01,22,43.92,10.5,,
2013-01,23,39.66,8,,
2013-01,24,37.09,5.5,32.21,3.84
2013-01,25,32.84,4.5,,
2013-01,26,28.76,5.5,,
2013-01,27,26.19,6,38.17,4.76
2013-01,28,23.57,7,,
2013-01,29,20.25,8,,
2013-01,30,14.75,6,45.41,5.51
2013-01,31,10.61,6.5,,
2013-01,32,8.15,6,66.93,6.53
2013-01,33,6.81,6.5,,
2013-01,34,3.53,3,,
2013-01,35,1.66,4.5,,
2013-01,36,0,3,78.38,7.52
2013-01,649,132.94,6.5,26.62,1.89
2013-01,657,147.25,6,25.69,1.97
2013-02,3,125.32,7.5,33.63,2.02
2013-02,6,110.9,6.5,34.22,2.34
2013-02,8,99.77,9,,
2013-02,9,96.79,16,30.28,2.45
2013-02,10,93.6,11,,
